review_id,review_text,bank_name,review_date,source,rating,sentiment_label,sentiment_score,themes
618,cbe the best bank app,Commercial Bank of Ethiopia,2025-10-03,Google Play,4,POSITIVE,0.9993187189102173,General/Other
619,This App CBE bank it's Simple and Smart I Like it.,Commercial Bank of Ethiopia,2025-10-03,Google Play,5,POSITIVE,0.9998519420623779,General/Other
620,Rijalufaris,Commercial Bank of Ethiopia,2025-10-02,Google Play,5,NEUTRAL,0.0,General/Other
621,its Best app But i hate the Repeatedly update request,Commercial Bank of Ethiopia,2025-10-02,Google Play,5,NEGATIVE,0.9902864098548889,General/Other
622,good app,Commercial Bank of Ethiopia,2025-10-02,Google Play,5,POSITIVE,0.9998493194580078,General/Other
623,imoo,Commercial Bank of Ethiopia,2025-10-02,Google Play,3,NEUTRAL,0.0,General/Other
624,"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",Commercial Bank of Ethiopia,2025-10-02,Google Play,1,POSITIVE,0.9915570020675659,Customer Support
625,screen shoot always not allowed why?,Commercial Bank of Ethiopia,2025-10-02,Google Play,5,NEGATIVE,0.9965750575065613,General/Other
626,enkorabetalen,Commercial Bank of Ethiopia,2025-10-01,Google Play,5,NEUTRAL,0.0,General/Other
627,good,Commercial Bank of Ethiopia,2025-10-01,Google Play,5,POSITIVE,0.9998161196708679,General/Other
628,Gamada mahamadi,Commercial Bank of Ethiopia,2025-10-01,Google Play,1,NEUTRAL,0.0,General/Other
629,it is very good banking web but its network is sometimes busy i hope they willfix the problem,Commercial Bank of Ethiopia,2025-09-30,Google Play,4,NEGATIVE,0.9974638223648071,General/Other
630,verfcasencod,Commercial Bank of Ethiopia,2025-09-30,Google Play,5,NEUTRAL,0.0,General/Other
631,you can't get your own transaction history,Commercial Bank of Ethiopia,2025-09-29,Google Play,1,NEUTRAL,0.0,General/Other
632,sintu,Commercial Bank of Ethiopia,2025-09-29,Google Play,5,NEUTRAL,0.0,General/Other
633,BEST,Commercial Bank of Ethiopia,2025-09-28,Google Play,5,POSITIVE,0.9997941851615906,General/Other
634,Bank of Ethiopia,Commercial Bank of Ethiopia,2025-09-28,Google Play,5,NEUTRAL,0.0,General/Other
635,"All most Good, but need improvement",Commercial Bank of Ethiopia,2025-09-27,Google Play,5,NEGATIVE,0.8200953602790833,General/Other
636,"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",Commercial Bank of Ethiopia,2025-09-27,Google Play,5,POSITIVE,0.9998365640640259,General/Other
637,poor app all of you guys delete CBE and download BOA,Commercial Bank of Ethiopia,2025-09-27,Google Play,1,NEGATIVE,0.9997864365577698,General/Other
638,niceapp,Commercial Bank of Ethiopia,2025-09-27,Google Play,5,NEUTRAL,0.0,General/Other
639,good,Commercial Bank of Ethiopia,2025-09-26,Google Play,5,POSITIVE,0.9998161196708679,General/Other
640,good,Commercial Bank of Ethiopia,2025-09-25,Google Play,5,POSITIVE,0.9998161196708679,General/Other
641,good,Commercial Bank of Ethiopia,2025-09-25,Google Play,5,POSITIVE,0.9998161196708679,General/Other
642,the best app of all,Commercial Bank of Ethiopia,2025-09-25,Google Play,5,POSITIVE,0.9998633861541748,General/Other
643,❤️,Commercial Bank of Ethiopia,2025-09-25,Google Play,5,NEUTRAL,0.0,General/Other
644,"Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.",Commercial Bank of Ethiopia,2025-09-24,Google Play,2,NEGATIVE,0.9988370537757874,Account Access Issues
645,Juhaar,Commercial Bank of Ethiopia,2025-09-24,Google Play,5,NEUTRAL,0.0,General/Other
646,I am using CBE app very fantastic.,Commercial Bank of Ethiopia,2025-09-24,Google Play,5,POSITIVE,0.999567449092865,General/Other
647,bist app tankyou,Commercial Bank of Ethiopia,2025-09-23,Google Play,4,NEUTRAL,0.0,General/Other
648,this is very useful and consistent app,Commercial Bank of Ethiopia,2025-09-23,Google Play,5,POSITIVE,0.9998074173927307,General/Other
649,"this application provides timely service in a good, fast and reliable manner.",Commercial Bank of Ethiopia,2025-09-23,Google Play,5,POSITIVE,0.9998519420623779,Customer Support
650,So good,Commercial Bank of Ethiopia,2025-09-23,Google Play,5,POSITIVE,0.999841570854187,General/Other
651,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,Commercial Bank of Ethiopia,2025-09-23,Google Play,4,NEGATIVE,0.9990800619125366,Account Access Issues
652,"From the UX perspective it can be better, it's old and it's not obvious where you can find some things",Commercial Bank of Ethiopia,2025-09-22,Google Play,3,NEGATIVE,0.9970171451568604,General/Other
653,It is amazing app but it is more better if it is possible to transfer from account to other telebirr,Commercial Bank of Ethiopia,2025-09-22,Google Play,5,NEGATIVE,0.7687890529632568,Transaction Performance
654,"The app was great while it was active. However, after the app did an update, I lost connection with a message ""Network Error"". Please try to fix it as there are many clients of CBE using this app globally from abroad countries.",Commercial Bank of Ethiopia,2025-09-21,Google Play,3,NEGATIVE,0.9989680051803589,Reliability / Bugs
655,very important app,Commercial Bank of Ethiopia,2025-09-21,Google Play,4,POSITIVE,0.9995480179786682,General/Other
656,the best of all mobile banking in Ethiopia works perfectly fine,Commercial Bank of Ethiopia,2025-09-21,Google Play,5,POSITIVE,0.9998689889907837,General/Other
657,ok,Commercial Bank of Ethiopia,2025-09-21,Google Play,5,POSITIVE,0.9997851252555847,General/Other
658,DANTRO BAND!!!,Commercial Bank of Ethiopia,2025-09-21,Google Play,5,NEUTRAL,0.0,General/Other
659,some time when make transfer from Mobile account to other cbebirr wallet no show customer name so please check it......thanks my cbe.. cbebirr application very nice application wallet,Commercial Bank of Ethiopia,2025-09-20,Google Play,5,POSITIVE,0.9983887672424316,Transaction Performance
660,this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave 3,Commercial Bank of Ethiopia,2025-09-20,Google Play,3,NEGATIVE,0.9951974749565125,General/Other
661,why i must visit the branch i opened my account to activate the mobile banking services? if it a connected network it maybe done from any branch.,Commercial Bank of Ethiopia,2025-09-20,Google Play,1,NEUTRAL,0.0,Customer Support
662,አሪፍ ነው አሁን ደግሞ እስክሪን ሹት ማረግ በመቻሌ ደግብሎኛል,Commercial Bank of Ethiopia,2025-09-20,Google Play,5,NEUTRAL,0.0,General/Other
663,asfaw damse,Commercial Bank of Ethiopia,2025-09-19,Google Play,5,NEUTRAL,0.0,General/Other
664,ok,Commercial Bank of Ethiopia,2025-09-19,Google Play,5,POSITIVE,0.9997851252555847,General/Other
665,nice,Commercial Bank of Ethiopia,2025-09-19,Google Play,5,POSITIVE,0.9998552799224854,General/Other
666,jabadhaa namatii tolataan,Commercial Bank of Ethiopia,2025-09-19,Google Play,5,NEUTRAL,0.0,General/Other
667,"The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!",Commercial Bank of Ethiopia,2025-09-19,Google Play,3,NEGATIVE,0.9511564373970032,General/Other
668,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,Commercial Bank of Ethiopia,2025-09-18,Google Play,4,NEGATIVE,0.9966429471969604,General/Other
669,Truly amazing!,Commercial Bank of Ethiopia,2025-09-18,Google Play,5,POSITIVE,0.9998810291290283,General/Other
670,Doesn't have option to generate statement for transactions,Commercial Bank of Ethiopia,2025-09-18,Google Play,3,NEUTRAL,0.0,General/Other
671,😎,Commercial Bank of Ethiopia,2025-09-18,Google Play,5,NEGATIVE,0.6970566511154175,General/Other
672,JanaleBl,Commercial Bank of Ethiopia,2025-09-17,Google Play,5,NEUTRAL,0.0,General/Other
673,very good,Commercial Bank of Ethiopia,2025-09-17,Google Play,5,POSITIVE,0.9998520612716675,General/Other
674,very good,Commercial Bank of Ethiopia,2025-09-17,Google Play,5,POSITIVE,0.9998520612716675,General/Other
675,nice application,Commercial Bank of Ethiopia,2025-09-17,Google Play,5,POSITIVE,0.9998229146003723,General/Other
676,WaaaaaaaW,Commercial Bank of Ethiopia,2025-09-17,Google Play,1,NEUTRAL,0.0,General/Other
677,very nice,Commercial Bank of Ethiopia,2025-09-16,Google Play,5,POSITIVE,0.9998563528060913,General/Other
678,Of,Commercial Bank of Ethiopia,2025-09-16,Google Play,5,NEUTRAL,0.0,General/Other
679,it's best app to use recently and upgraded day to day for internationalization,Commercial Bank of Ethiopia,2025-09-16,Google Play,4,POSITIVE,0.9983494281768799,General/Other
680,Easy to use and not Complicated 👍,Commercial Bank of Ethiopia,2025-09-15,Google Play,5,POSITIVE,0.9179599285125732,General/Other
681,apdat the app,Commercial Bank of Ethiopia,2025-09-14,Google Play,5,NEUTRAL,0.0,General/Other
682,good in bankin at any time & any where.,Commercial Bank of Ethiopia,2025-09-13,Google Play,5,POSITIVE,0.9995506405830383,General/Other
683,great,Commercial Bank of Ethiopia,2025-09-13,Google Play,5,POSITIVE,0.9998630285263062,General/Other
684,"WHAT A USELESS APP! Transfers, wallet payments, other banks — nothing works. Updated, restarted, cleared cache, reinstalled — still useless. Crashed and forced me to visit a branch just to log in 3 times. One of the biggest banks in the country can’t fix issues a junior developer could solve. Completely unreliable. Big bank , Zero functionality!",Commercial Bank of Ethiopia,2025-09-13,Google Play,1,NEGATIVE,0.9998034834861755,"Reliability / Bugs, Transaction Performance"
685,it is best to me,Commercial Bank of Ethiopia,2025-09-13,Google Play,1,POSITIVE,0.9966468214988708,General/Other
686,hayizgi mebrahtom feshay,Commercial Bank of Ethiopia,2025-09-13,Google Play,5,NEUTRAL,0.0,General/Other
687,best,Commercial Bank of Ethiopia,2025-09-13,Google Play,5,POSITIVE,0.9997941851615906,General/Other
688,good,Commercial Bank of Ethiopia,2025-09-12,Google Play,5,POSITIVE,0.9998161196708679,General/Other
689,great,Commercial Bank of Ethiopia,2025-09-12,Google Play,5,POSITIVE,0.9998630285263062,General/Other
690,Excellent app,Commercial Bank of Ethiopia,2025-09-12,Google Play,5,POSITIVE,0.9998356103897095,General/Other
691,good,Commercial Bank of Ethiopia,2025-09-12,Google Play,5,POSITIVE,0.9998161196708679,General/Other
692,after apdate the app doesn't work any thing else it said enable to connects,Commercial Bank of Ethiopia,2025-09-12,Google Play,1,NEUTRAL,0.0,General/Other
693,love,Commercial Bank of Ethiopia,2025-09-12,Google Play,5,POSITIVE,0.9998735189437866,General/Other
694,good,Commercial Bank of Ethiopia,2025-09-11,Google Play,3,POSITIVE,0.9998161196708679,General/Other
695,Hasasa bank,Commercial Bank of Ethiopia,2025-09-11,Google Play,1,NEUTRAL,0.0,General/Other
696,All ways Trusted.,Commercial Bank of Ethiopia,2025-09-11,Google Play,5,POSITIVE,0.9988715052604675,General/Other
697,best MB application in Ethiopia financial sector.,Commercial Bank of Ethiopia,2025-09-11,Google Play,5,POSITIVE,0.9990665316581726,General/Other
698,I like this app,Commercial Bank of Ethiopia,2025-09-11,Google Play,5,POSITIVE,0.9996516704559326,General/Other
699,am tired why I have to update every 5 day,Commercial Bank of Ethiopia,2025-09-11,Google Play,1,NEGATIVE,0.9996090531349182,General/Other
700,excellent,Commercial Bank of Ethiopia,2025-09-10,Google Play,5,POSITIVE,0.9998434782028198,General/Other
701,best,Commercial Bank of Ethiopia,2025-09-10,Google Play,5,POSITIVE,0.9997941851615906,General/Other
702,usb debugig mode bicha off endidereg axrigu like awash bank,Commercial Bank of Ethiopia,2025-09-10,Google Play,1,NEGATIVE,0.9974377155303955,Reliability / Bugs
703,good morning 🙏,Commercial Bank of Ethiopia,2025-09-10,Google Play,5,POSITIVE,0.9997515082359314,General/Other
704,nice,Commercial Bank of Ethiopia,2025-09-09,Google Play,5,POSITIVE,0.9998552799224854,General/Other
705,am happy 😃,Commercial Bank of Ethiopia,2025-09-09,Google Play,5,POSITIVE,0.9998183846473694,General/Other
706,good,Commercial Bank of Ethiopia,2025-09-09,Google Play,5,POSITIVE,0.9998161196708679,General/Other
707,wowww,Commercial Bank of Ethiopia,2025-09-08,Google Play,5,NEUTRAL,0.0,General/Other
708,KEHRU nasir AbFIXA,Commercial Bank of Ethiopia,2025-09-08,Google Play,5,NEUTRAL,0.0,General/Other
709,It is well organized.,Commercial Bank of Ethiopia,2025-09-08,Google Play,5,POSITIVE,0.9998693466186523,General/Other
710,Can't see the nearest Branch or ATM available,Commercial Bank of Ethiopia,2025-09-08,Google Play,2,NEUTRAL,0.0,General/Other
711,excellent,Commercial Bank of Ethiopia,2025-09-08,Google Play,5,POSITIVE,0.9998434782028198,General/Other
712,very good,Commercial Bank of Ethiopia,2025-09-07,Google Play,5,POSITIVE,0.9998520612716675,General/Other
713,the app does not open,Commercial Bank of Ethiopia,2025-09-07,Google Play,1,NEUTRAL,0.0,General/Other
714,from Monk,Commercial Bank of Ethiopia,2025-09-06,Google Play,3,NEUTRAL,0.0,General/Other
715,"Amazing, Delightful and Seamless Mobile Banking Application, I have ever Experienced!! Indeed, I feel Great Proud to be part of your Stakeholder! My First Choice Bank, Commercial Bank of Ethiopia, The Pioneer and Leading in Digital Banking Services in Ethiopia! Five stars ⭐⭐⭐⭐⭐ are little to you! Thank you so much🙏",Commercial Bank of Ethiopia,2025-09-06,Google Play,5,POSITIVE,0.9996967315673828,Customer Support
716,incredible,Commercial Bank of Ethiopia,2025-09-06,Google Play,5,NEUTRAL,0.0,General/Other
717,good,Commercial Bank of Ethiopia,2025-09-06,Google Play,5,POSITIVE,0.9998161196708679,General/Other
718,የዚህ አፕ ተጠቃሚ ነበርኩ ያለሁት ከሀገር ውጭ ነው እና እየተጠቀምኩበት ሳለ አብደት አድርጊ አለኝ ሳረገው ፓስወርድ እንዴ አድስ ጠየቀኝ እንዴው እኔ አለሁበት ሀገር ሆኘ መስተካከል ከቻለ ተባበሩኝ በጣም አስፈላጊዬ ነው ::,Commercial Bank of Ethiopia,2025-09-06,Google Play,5,NEUTRAL,0.0,General/Other
719,it's the best money transfer app ever,Commercial Bank of Ethiopia,2025-09-06,Google Play,5,POSITIVE,0.9996806383132935,Transaction Performance
720,it is nice,Commercial Bank of Ethiopia,2025-09-05,Google Play,5,POSITIVE,0.9998648166656494,General/Other
721,user friendly. best.,Commercial Bank of Ethiopia,2025-09-05,Google Play,5,POSITIVE,0.9997245669364929,General/Other
722,🙏,Commercial Bank of Ethiopia,2025-09-05,Google Play,5,NEUTRAL,0.0,General/Other
723,አሪፍ,Commercial Bank of Ethiopia,2025-09-05,Google Play,5,NEUTRAL,0.0,General/Other
724,best app!!!,Commercial Bank of Ethiopia,2025-09-05,Google Play,5,POSITIVE,0.9997482895851135,General/Other
725,"It is good app and really user friendly , but it not possible to start service after the app is uninstalled or device phone is changed. So please make it easy for us, after once you set us the requirements in your office we should have to use it only by install and launch it. We do not have to visit the near by branch office every time for such silly businesses but important things. in addition to that why is that for hidding senders name or account number How can I know who tranfers to me???",Commercial Bank of Ethiopia,2025-09-05,Google Play,4,NEGATIVE,0.9859862327575684,"Customer Support, User Interface & Experience"
726,very good app,Commercial Bank of Ethiopia,2025-09-05,Google Play,5,POSITIVE,0.9998675584793091,General/Other
727,best,Commercial Bank of Ethiopia,2025-09-05,Google Play,5,POSITIVE,0.9997941851615906,General/Other
728,jabirabdala,Commercial Bank of Ethiopia,2025-09-04,Google Play,5,NEUTRAL,0.0,General/Other
729,unfair cost of transportations... what a shame!!!,Commercial Bank of Ethiopia,2025-09-04,Google Play,1,NEGATIVE,0.9997835755348206,General/Other
730,"I think it is a good app to use easily. However, I have one more comment: the app does not automatically sync or update the balance in real time. Please review this issue. For example, when someone transfers money, the receiver's app does not sync automatically. It requires the user to manually initiate an update to see the current balance.",Commercial Bank of Ethiopia,2025-09-04,Google Play,4,NEGATIVE,0.9977512955665588,"Customer Support, Transaction Performance, User Interface & Experience"
731,WAW!!! I AM PROUD!!! MY STRONG BANK WORKS AT BEST EVEN IN A REMOTE LOCATION HERE IN MALABO (ECUATORIAL GUINEA). MEWOLID MUBARAK CBE!!!,Commercial Bank of Ethiopia,2025-09-04,Google Play,5,POSITIVE,0.9996813535690308,User Interface & Experience
732,zinaa Ahmed,Commercial Bank of Ethiopia,2025-09-04,Google Play,5,NEUTRAL,0.0,General/Other
733,absolutely excellent,Commercial Bank of Ethiopia,2025-09-04,Google Play,5,POSITIVE,0.9998593330383301,General/Other
734,nice,Commercial Bank of Ethiopia,2025-09-03,Google Play,4,POSITIVE,0.9998552799224854,General/Other
735,Good,Commercial Bank of Ethiopia,2025-09-03,Google Play,5,POSITIVE,0.9998161196708679,General/Other
736,amazing app,Commercial Bank of Ethiopia,2025-09-03,Google Play,5,POSITIVE,0.9998670816421509,General/Other
737,perfect and easy,Commercial Bank of Ethiopia,2025-09-03,Google Play,5,POSITIVE,0.9998718500137329,General/Other
738,fastest,Commercial Bank of Ethiopia,2025-09-03,Google Play,5,NEUTRAL,0.0,General/Other
739,good,Commercial Bank of Ethiopia,2025-09-03,Google Play,5,POSITIVE,0.9998161196708679,General/Other
740,My account is not working,Commercial Bank of Ethiopia,2025-09-03,Google Play,4,NEUTRAL,0.0,General/Other
741,The recent update is not optimized fir latest version of android,Commercial Bank of Ethiopia,2025-09-02,Google Play,2,NEGATIVE,0.999637246131897,General/Other
742,topp,Commercial Bank of Ethiopia,2025-09-02,Google Play,5,NEUTRAL,0.0,General/Other
743,very good,Commercial Bank of Ethiopia,2025-09-01,Google Play,5,POSITIVE,0.9998520612716675,General/Other
744,I appreciate it,Commercial Bank of Ethiopia,2025-09-01,Google Play,5,POSITIVE,0.999839186668396,General/Other
745,v.good app,Commercial Bank of Ethiopia,2025-09-01,Google Play,5,NEUTRAL,0.0,General/Other
746,Nice,Commercial Bank of Ethiopia,2025-08-31,Google Play,4,POSITIVE,0.9998552799224854,General/Other
747,sahib amin jamal,Commercial Bank of Ethiopia,2025-08-31,Google Play,1,NEUTRAL,0.0,General/Other
748,installi,Commercial Bank of Ethiopia,2025-08-31,Google Play,5,NEUTRAL,0.0,General/Other
749,good,Commercial Bank of Ethiopia,2025-08-30,Google Play,5,POSITIVE,0.9998161196708679,General/Other
750,very good apps,Commercial Bank of Ethiopia,2025-08-30,Google Play,5,POSITIVE,0.9998751878738403,General/Other
751,👍👍👍👍,Commercial Bank of Ethiopia,2025-08-30,Google Play,1,NEUTRAL,0.0,General/Other
752,the app say it is not compatible with ur phone can u fix it it is not updating.,Commercial Bank of Ethiopia,2025-08-30,Google Play,1,NEUTRAL,0.0,General/Other
753,"I would like to give you some feedback on Current update, its very nice and easy to use👍 but in some button there is still not improved For example while iwant to check my recent Txn it not well sequenced and arranged or some txn may not appear ... becouse of this i see many of users of this app discomferted maily merchants and those make High txn daily. improve and miximize the txn shown to 300 up to 500. make Searchable Recent txn button! All in all the bank i Relly on! CBE my bank !",Commercial Bank of Ethiopia,2025-08-29,Google Play,5,NEGATIVE,0.9962132573127747,General/Other
754,tinishu titiba,Commercial Bank of Ethiopia,2025-08-29,Google Play,5,NEUTRAL,0.0,General/Other
755,"essy to use ,has great interface and user-friendly g",Commercial Bank of Ethiopia,2025-08-29,Google Play,5,POSITIVE,0.9995421171188354,General/Other
756,Yuuuuu,Commercial Bank of Ethiopia,2025-08-29,Google Play,5,NEUTRAL,0.0,General/Other
757,I found it very much friendly,Commercial Bank of Ethiopia,2025-08-29,Google Play,5,POSITIVE,0.9997764229774475,General/Other
758,"Very useful app, while we use CBE.",Commercial Bank of Ethiopia,2025-08-28,Google Play,5,POSITIVE,0.9981263279914856,General/Other
759,woooow,Commercial Bank of Ethiopia,2025-08-28,Google Play,5,NEUTRAL,0.0,General/Other
760,Redmi,Commercial Bank of Ethiopia,2025-08-28,Google Play,1,NEUTRAL,0.0,General/Other
761,አርፍ ነው ነገር ግን ሴብ ያረገውን አካውንት እያጠፋብን ነው,Commercial Bank of Ethiopia,2025-08-28,Google Play,5,NEUTRAL,0.0,General/Other
762,kamil aweil,Commercial Bank of Ethiopia,2025-08-28,Google Play,5,NEUTRAL,0.0,General/Other
763,nice,Commercial Bank of Ethiopia,2025-08-28,Google Play,3,POSITIVE,0.9998552799224854,General/Other
764,In your next update can you come with night mode future,Commercial Bank of Ethiopia,2025-08-27,Google Play,5,NEUTRAL,0.0,General/Other
765,"Truly, super competitive when compared to a well known app nowadays functioning broadly by simplest features and means namely known as Telebirr super app, Thus, CBE is my top ultimate choice that I prefer over the other bank due to its beautiful power of lead as a result I could recommend CBE to others because of its service provision via ethical principles and practice for customers satisfaction with existence of constraints and challenges face from burglary and froudalent hacker. Thank you !",Commercial Bank of Ethiopia,2025-08-27,Google Play,5,POSITIVE,0.9994266033172607,Customer Support
766,mayreba app you its better if you use other banks,Commercial Bank of Ethiopia,2025-08-27,Google Play,1,NEGATIVE,0.9957265853881836,General/Other
767,Not Prefect Transfer To Other Bank The Mony Not Deliverd Imidetliy Take Three Or Five Days,Commercial Bank of Ethiopia,2025-08-27,Google Play,1,NEUTRAL,0.0,Transaction Performance
768,good app,Commercial Bank of Ethiopia,2025-08-27,Google Play,5,POSITIVE,0.9998493194580078,General/Other
769,let us know before you shut down the app,Commercial Bank of Ethiopia,2025-08-27,Google Play,4,NEUTRAL,0.0,General/Other
770,excited,Commercial Bank of Ethiopia,2025-08-27,Google Play,5,POSITIVE,0.9997768998146057,General/Other
771,amizing,Commercial Bank of Ethiopia,2025-08-26,Google Play,5,NEUTRAL,0.0,General/Other
772,love it,Commercial Bank of Ethiopia,2025-08-26,Google Play,5,POSITIVE,0.9998753070831299,General/Other
773,yes it is v good,Commercial Bank of Ethiopia,2025-08-26,Google Play,5,POSITIVE,0.9994988441467285,General/Other
774,A great update in the Mobile Banking Application. Thanks for the System and customization department,Commercial Bank of Ethiopia,2025-08-26,Google Play,5,POSITIVE,0.9994227886199951,General/Other
775,this app is smart.,Commercial Bank of Ethiopia,2025-08-26,Google Play,5,POSITIVE,0.9998302459716797,General/Other
776,I am happy,Commercial Bank of Ethiopia,2025-08-26,Google Play,5,POSITIVE,0.9998801946640015,General/Other
777,good,Commercial Bank of Ethiopia,2025-08-26,Google Play,5,POSITIVE,0.9998161196708679,General/Other
778,Still I have not face critical problems sometimes delay to open,Commercial Bank of Ethiopia,2025-08-26,Google Play,4,POSITIVE,0.9847297072410583,General/Other
779,excellent,Commercial Bank of Ethiopia,2025-08-26,Google Play,5,POSITIVE,0.9998434782028198,General/Other
780,ጤና ከድረ,Commercial Bank of Ethiopia,2025-08-25,Google Play,5,NEUTRAL,0.0,General/Other
781,The connection between bank and the app is lag relationship this must be corrected.,Commercial Bank of Ethiopia,2025-08-25,Google Play,4,NEGATIVE,0.999581515789032,General/Other
782,I have forgotten mobail banking password,Commercial Bank of Ethiopia,2025-08-25,Google Play,5,NEGATIVE,0.99432772397995,Account Access Issues
783,nice app,Commercial Bank of Ethiopia,2025-08-25,Google Play,5,POSITIVE,0.9998061060905457,General/Other
784,Thank you,Commercial Bank of Ethiopia,2025-08-25,Google Play,5,POSITIVE,0.9998352527618408,General/Other
785,muktaar Abraahim,Commercial Bank of Ethiopia,2025-08-25,Google Play,5,NEUTRAL,0.0,General/Other
786,🤞Good One,Commercial Bank of Ethiopia,2025-08-24,Google Play,5,NEUTRAL,0.0,General/Other
787,why does it say change pin to 6 digits is that right?,Commercial Bank of Ethiopia,2025-08-24,Google Play,4,NEUTRAL,0.0,General/Other
788,One of the worst mobile banking apps in Ethiopia. You can't access your txn record for more than 2 weeks.,Commercial Bank of Ethiopia,2025-08-24,Google Play,1,NEGATIVE,0.9997283816337585,General/Other
789,i like it and aprshat.,Commercial Bank of Ethiopia,2025-08-23,Google Play,4,POSITIVE,0.999653697013855,General/Other
790,good,Commercial Bank of Ethiopia,2025-08-23,Google Play,4,POSITIVE,0.9998161196708679,General/Other
791,"The app has some issues I updated recently and now I am not able to send funds to my telebirr wallet, also we need to have a place we save our contacts where we usually send money to, after update I keep loosing all the important accounts.",Commercial Bank of Ethiopia,2025-08-23,Google Play,4,NEGATIVE,0.9994633793830872,General/Other
792,best app and easy to use,Commercial Bank of Ethiopia,2025-08-23,Google Play,5,POSITIVE,0.9996281862258911,General/Other
793,doesn't work unless with data doesn't refresh fast other wise functions ok but after the update transferring to telebirr is not working,Commercial Bank of Ethiopia,2025-08-23,Google Play,2,NEGATIVE,0.9990184307098389,Transaction Performance
794,List of transactions can't load over months and years..,Commercial Bank of Ethiopia,2025-08-23,Google Play,1,NEUTRAL,0.0,General/Other
795,transferring money to telebirr is not working,Commercial Bank of Ethiopia,2025-08-23,Google Play,1,NEUTRAL,0.0,Transaction Performance
796,I don't Like this app and there service fee is highl,Commercial Bank of Ethiopia,2025-08-23,Google Play,5,NEGATIVE,0.9943022727966309,Customer Support
797,አዲሱ Update ጥሩ አይደለም. Update ካደረግኩት በኋላ ከዚህ በፊት ስላላክባቸው የነበሩትን Save አድርጎ ይዞት የነበረውን ሁሉንም የሰዎች አካውንቶች አጥፍቶብኛል.,Commercial Bank of Ethiopia,2025-08-23,Google Play,2,NEGATIVE,0.9872555732727051,General/Other
798,good,Commercial Bank of Ethiopia,2025-08-23,Google Play,5,POSITIVE,0.9998161196708679,General/Other
799,this application do not show over all transaction history,Commercial Bank of Ethiopia,2025-08-23,Google Play,3,NEUTRAL,0.0,General/Other
800,very smart App easy to use and friendly,Dashen Bank,2025-11-29,Google Play,5,POSITIVE,0.9998064637184143,General/Other
801,Very exemplery App to other Bank Aps !,Dashen Bank,2025-11-29,Google Play,5,NEUTRAL,0.0,General/Other
802,good,Dashen Bank,2025-11-29,Google Play,5,POSITIVE,0.9998161196708679,General/Other
803,It Is An Amazing app,Dashen Bank,2025-11-28,Google Play,4,POSITIVE,0.9998793601989746,General/Other
804,"its fast and easy to communicate to the app and its available all area keep it up.i will make Happy for this application thank you dashen bank for your effort,commitment and dedication. i appricated your work.",Dashen Bank,2025-11-26,Google Play,5,POSITIVE,0.999860405921936,General/Other
805,What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,Dashen Bank,2025-11-25,Google Play,1,NEGATIVE,0.9985862970352173,General/Other
806,Exceptional Product.,Dashen Bank,2025-11-23,Google Play,5,NEUTRAL,0.0,General/Other
807,very easy app,Dashen Bank,2025-11-23,Google Play,3,POSITIVE,0.9955209493637085,General/Other
808,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",Dashen Bank,2025-11-19,Google Play,5,POSITIVE,0.9998127818107605,"Customer Support, Transaction Performance, User Interface & Experience"
809,በጣም ፈጣን ሥቹ አስተማማኝ ወድጃዋለው,Dashen Bank,2025-11-18,Google Play,5,NEUTRAL,0.0,General/Other
810,bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,Dashen Bank,2025-11-18,Google Play,1,NEGATIVE,0.9899314641952515,General/Other
811,"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",Dashen Bank,2025-11-18,Google Play,2,NEGATIVE,0.9997981190681458,Transaction Performance
812,always updating bad stability,Dashen Bank,2025-11-17,Google Play,1,NEGATIVE,0.9964240193367004,General/Other
813,"it say's disable developer option, i disabled it but its not working still",Dashen Bank,2025-11-17,Google Play,1,NEUTRAL,0.0,General/Other
814,with the super app evry thing i need is just a tap away,Dashen Bank,2025-11-17,Google Play,5,NEGATIVE,0.9930068254470825,General/Other
815,nice,Dashen Bank,2025-11-16,Google Play,5,POSITIVE,0.9998552799224854,General/Other
